order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-003096,2022-01-10,2022,Q1,1,January,North America,Mexico,Office Supplies,Staplers,Consumer,15,112.34,1685.1,1072.26,612.84,36.37
ORD-003097,2023-07-17,2023,Q3,7,July,Asia Pacific,South Korea,Clothing,Shoes,Home Office,14,385.71,5399.94,3321.01,2078.93,38.5
ORD-003098,2023-06-13,2023,Q2,6,June,Latin America,Brazil,Clothing,Shirts,Corporate,1,284.61,284.61,138.99,145.62,51.16
ORD-003099,2024-06-06,2024,Q2,6,June,North America,United States,Office Supplies,Notebooks,Corporate,3,182.1,546.3,378.1,168.2,30.79
ORD-003100,2023-03-17,2023,Q1,3,March,Asia Pacific,India,Electronics,Tablets,Corporate,12,1227.06,14724.72,11710.45,3014.27,20.47
ORD-003101,2023-10-30,2023,Q4,10,October,North America,Mexico,Office Supplies,Paper,Home Office,14,146.95,2057.3,857.68,1199.62,58.31
ORD-003102,2022-07-16,2022,Q3,7,July,Latin America,Colombia,Office Supplies,Staplers,Home Office,6,177.93,1067.58,681.84,385.74,36.13
ORD-003103,2023-03-01,2023,Q1,3,March,Asia Pacific,South Korea,Clothing,Accessories,Home Office,9,141.15,1270.35,829.21,441.14,34.73
ORD-003104,2022-02-04,2022,Q1,2,February,Asia Pacific,India,Clothing,Accessories,Consumer,10,201.52,2015.2,1483.86,531.34,26.37
ORD-003105,2023-06-26,2023,Q2,6,June,Europe,Spain,Clothing,Shirts,Corporate,18,335.1,6031.8,3460.15,2571.65,42.63
ORD-003106,2023-11-10,2023,Q4,11,November,Latin America,Brazil,Office Supplies,Paper,Consumer,8,69.44,555.52,299.05,256.47,46.17
ORD-003107,2024-10-01,2024,Q4,10,October,Latin America,Argentina,Clothing,Jackets,Home Office,3,397.2,1191.6,668.78,522.82,43.88
ORD-003108,2023-05-26,2023,Q2,5,May,Asia Pacific,South Korea,Furniture,Sofas,Home Office,13,1312.8,17066.4,12650.32,4416.08,25.88
ORD-003109,2024-11-14,2024,Q4,11,November,Asia Pacific,Japan,Electronics,Laptops,Consumer,5,1935.96,11131.77,7648.8,3482.97,31.29
ORD-003110,2024-02-12,2024,Q1,2,February,Asia Pacific,China,Furniture,Chairs,Corporate,17,992.63,16874.71,9147.84,7726.87,45.79
ORD-003111,2022-10-29,2022,Q4,10,October,Latin America,Colombia,Office Supplies,Notebooks,Corporate,2,153.0,306.0,132.36,173.64,56.75
ORD-003112,2024-03-04,2024,Q1,3,March,Asia Pacific,India,Furniture,Chairs,Consumer,7,1141.25,7988.75,5782.91,2205.84,27.61
ORD-003113,2023-07-31,2023,Q3,7,July,Europe,Spain,Office Supplies,Binders,Home Office,13,157.27,2044.51,972.85,1071.66,52.42
ORD-003114,2023-05-16,2023,Q2,5,May,Europe,Germany,Electronics,Smartphones,Consumer,15,594.76,8921.4,6513.45,2407.95,26.99
ORD-003115,2022-07-01,2022,Q3,7,July,Latin America,Brazil,Clothing,Pants,Consumer,10,356.07,3560.7,2371.49,1189.21,33.4
ORD-003116,2024-01-02,2024,Q1,1,January,Latin America,Colombia,Clothing,Pants,Home Office,5,174.19,870.95,551.8,319.15,36.64
ORD-003117,2024-03-14,2024,Q1,3,March,Latin America,Chile,Electronics,Audio,Home Office,18,2259.24,40666.32,27298.99,13367.33,32.87
ORD-003118,2024-09-27,2024,Q3,9,September,Latin America,Chile,Clothing,Jackets,Home Office,10,119.96,1199.6,665.76,533.84,44.5
ORD-003119,2023-08-08,2023,Q3,8,August,Asia Pacific,Japan,Office Supplies,Pens,Corporate,9,151.23,1361.07,594.17,766.9,56.35
ORD-003120,2022-02-26,2022,Q1,2,February,Europe,Italy,Clothing,Shoes,Corporate,10,229.67,2296.7,1705.28,591.42,25.75
ORD-003121,2022-11-04,2022,Q4,11,November,North America,Canada,Clothing,Shoes,Corporate,20,46.0,920.0,567.14,352.86,38.35
ORD-003122,2023-02-14,2023,Q1,2,February,Asia Pacific,China,Electronics,Tablets,Corporate,7,1928.0,13496.0,11946.0,1550.0,11.48
ORD-003123,2022-04-30,2022,Q2,4,April,North America,Mexico,Electronics,Audio,Corporate,14,1859.26,26029.64,21002.01,5027.63,19.32
ORD-003124,2024-01-02,2024,Q1,1,January,Europe,France,Office Supplies,Staplers,Corporate,11,52.61,578.71,291.43,287.28,49.64
ORD-003125,2024-05-15,2024,Q2,5,May,Asia Pacific,Japan,Office Supplies,Pens,Consumer,5,173.66,868.3,362.56,505.74,58.24
ORD-003126,2024-05-30,2024,Q2,5,May,North America,Mexico,Electronics,Laptops,Corporate,19,1192.72,22661.68,16220.88,6440.8,28.42
ORD-003127,2022-05-24,2022,Q2,5,May,North America,Mexico,Furniture,Shelves,Home Office,12,1485.23,17822.76,9849.9,7972.86,44.73
ORD-003128,2022-06-09,2022,Q2,6,June,North America,Mexico,Clothing,Jackets,Consumer,4,48.4,193.6,105.54,88.06,45.49
ORD-003129,2023-10-14,2023,Q4,10,October,Europe,Italy,Office Supplies,Binders,Corporate,10,19.92,199.2,111.33,87.87,44.11
ORD-003130,2024-05-20,2024,Q2,5,May,North America,Mexico,Clothing,Accessories,Corporate,9,272.54,2452.86,1309.42,1143.44,46.62
ORD-003131,2024-04-22,2024,Q2,4,April,Latin America,Colombia,Furniture,Tables,Consumer,5,1131.33,5656.65,3899.37,1757.28,31.07
ORD-003132,2023-12-04,2023,Q4,12,December,Asia Pacific,China,Electronics,Tablets,Home Office,8,451.97,4158.12,2628.97,1529.15,36.78
ORD-003133,2022-01-08,2022,Q1,1,January,Europe,Spain,Furniture,Sofas,Corporate,1,1369.74,1369.74,966.13,403.61,29.47
ORD-003134,2024-09-12,2024,Q3,9,September,Europe,Spain,Clothing,Pants,Consumer,2,40.83,81.66,52.56,29.1,35.64
ORD-003135,2023-03-19,2023,Q1,3,March,North America,Mexico,Clothing,Shoes,Consumer,10,133.71,1337.1,821.89,515.21,38.53
ORD-003136,2023-05-14,2023,Q2,5,May,Europe,Spain,Electronics,Tablets,Corporate,17,1846.42,31389.14,25585.41,5803.73,18.49
ORD-003137,2023-06-19,2023,Q2,6,June,Latin America,Chile,Office Supplies,Pens,Consumer,20,41.66,833.2,517.64,315.56,37.87
ORD-003138,2022-07-31,2022,Q3,7,July,North America,Mexico,Furniture,Desks,Home Office,8,762.81,6102.48,3347.27,2755.21,45.15
ORD-003139,2022-06-18,2022,Q2,6,June,Latin America,Colombia,Office Supplies,Binders,Corporate,7,63.98,447.86,301.39,146.47,32.7
ORD-003140,2023-02-21,2023,Q1,2,February,Asia Pacific,China,Furniture,Chairs,Consumer,12,584.58,7014.96,5200.34,1814.62,25.87
ORD-003141,2024-05-06,2024,Q2,5,May,Asia Pacific,South Korea,Electronics,Tablets,Consumer,17,2379.62,40453.54,28562.02,11891.52,29.4
ORD-003142,2024-01-17,2024,Q1,1,January,Europe,Germany,Clothing,Accessories,Home Office,20,141.23,2824.6,1434.84,1389.76,49.2
ORD-003143,2022-04-29,2022,Q2,4,April,Asia Pacific,China,Furniture,Tables,Corporate,17,549.01,9333.17,5115.97,4217.2,45.19
ORD-003144,2022-08-15,2022,Q3,8,August,Latin America,Colombia,Office Supplies,Notebooks,Consumer,7,46.95,328.65,137.13,191.52,58.27
ORD-003145,2022-07-18,2022,Q3,7,July,Europe,United Kingdom,Electronics,Audio,Home Office,2,1925.3,3850.6,2509.87,1340.73,34.82
ORD-003146,2024-12-27,2024,Q4,12,December,North America,Canada,Clothing,Pants,Corporate,20,63.95,1279.0,582.45,696.55,54.46
ORD-003147,2022-12-21,2022,Q4,12,December,Asia Pacific,Japan,Electronics,Audio,Corporate,8,1456.87,13403.2,7639.61,5763.59,43.0
ORD-003148,2022-04-17,2022,Q2,4,April,North America,United States,Electronics,Audio,Corporate,7,429.11,3003.77,2481.72,522.05,17.38
ORD-003149,2022-06-28,2022,Q2,6,June,Asia Pacific,India,Electronics,Smartphones,Consumer,12,255.43,3065.16,2480.91,584.25,19.06
ORD-003150,2022-04-21,2022,Q2,4,April,North America,Canada,Furniture,Chairs,Consumer,10,163.62,1636.2,1163.26,472.94,28.9
ORD-003151,2024-07-10,2024,Q3,7,July,Latin America,Brazil,Electronics,Laptops,Home Office,14,2499.55,34993.7,28339.98,6653.72,19.01
ORD-003152,2023-09-13,2023,Q3,9,September,Asia Pacific,Australia,Clothing,Shoes,Home Office,14,338.17,4734.38,3213.63,1520.75,32.12
ORD-003153,2023-09-18,2023,Q3,9,September,Asia Pacific,Australia,Electronics,Audio,Home Office,20,2435.7,48714.0,36644.96,12069.04,24.78
ORD-003154,2022-10-17,2022,Q4,10,October,Latin America,Chile,Office Supplies,Pens,Consumer,3,86.31,258.93,108.63,150.3,58.05
ORD-003155,2022-07-30,2022,Q3,7,July,North America,Canada,Electronics,Cameras,Home Office,20,982.31,19646.2,17223.41,2422.79,12.33
ORD-003156,2022-05-01,2022,Q2,5,May,Europe,France,Office Supplies,Pens,Home Office,18,29.08,523.44,344.2,179.24,34.24
ORD-003157,2024-10-28,2024,Q4,10,October,Europe,France,Electronics,Cameras,Corporate,13,2323.28,34733.04,25894.99,8838.05,25.45
ORD-003158,2024-02-20,2024,Q1,2,February,Latin America,Argentina,Electronics,Audio,Consumer,16,1597.0,25552.0,19336.89,6215.11,24.32
ORD-003159,2022-06-26,2022,Q2,6,June,North America,United States,Office Supplies,Notebooks,Consumer,12,32.13,385.56,212.95,172.61,44.77
ORD-003160,2022-09-29,2022,Q3,9,September,Latin America,Brazil,Furniture,Desks,Consumer,15,123.32,1849.8,973.25,876.55,47.39
ORD-003161,2023-07-02,2023,Q3,7,July,Asia Pacific,South Korea,Clothing,Pants,Corporate,18,324.95,5849.1,3574.24,2274.86,38.89
ORD-003162,2022-09-08,2022,Q3,9,September,Europe,Spain,Office Supplies,Paper,Corporate,2,70.26,140.52,84.4,56.12,39.94
ORD-003163,2024-11-14,2024,Q4,11,November,North America,Mexico,Furniture,Tables,Corporate,13,102.63,1334.19,1049.77,284.42,21.32
ORD-003164,2022-02-28,2022,Q1,2,February,Europe,France,Office Supplies,Paper,Corporate,10,157.72,1577.2,684.63,892.57,56.59
ORD-003165,2023-06-24,2023,Q2,6,June,Latin America,Colombia,Office Supplies,Paper,Home Office,9,118.02,1062.18,466.1,596.08,56.12
ORD-003166,2024-10-26,2024,Q4,10,October,Asia Pacific,India,Clothing,Jackets,Consumer,13,28.58,371.54,241.96,129.58,34.88
ORD-003167,2023-12-27,2023,Q4,12,December,Latin America,Argentina,Furniture,Tables,Home Office,17,778.83,13240.11,6911.02,6329.09,47.8
ORD-003168,2024-06-25,2024,Q2,6,June,Latin America,Chile,Clothing,Accessories,Home Office,3,334.39,1003.17,690.38,312.79,31.18
ORD-003169,2022-04-18,2022,Q2,4,April,Latin America,Argentina,Furniture,Tables,Consumer,4,1336.3,5345.2,2994.33,2350.87,43.98
ORD-003170,2023-02-01,2023,Q1,2,February,Latin America,Brazil,Office Supplies,Binders,Home Office,15,59.03,885.45,380.07,505.38,57.08
ORD-003171,2022-06-13,2022,Q2,6,June,North America,United States,Electronics,Smartphones,Corporate,9,347.07,3123.63,2142.16,981.47,31.42
ORD-003172,2024-12-03,2024,Q4,12,December,Asia Pacific,Japan,Furniture,Tables,Corporate,19,517.42,9830.98,5766.96,4064.02,41.34
ORD-003173,2022-09-07,2022,Q3,9,September,Asia Pacific,India,Electronics,Tablets,Consumer,5,803.68,4018.4,3053.19,965.21,24.02
ORD-003174,2024-01-05,2024,Q1,1,January,North America,Mexico,Clothing,Shoes,Consumer,19,261.25,4963.75,3229.34,1734.41,34.94
ORD-003175,2023-03-29,2023,Q1,3,March,Europe,Italy,Clothing,Shirts,Home Office,17,113.5,1929.5,1007.7,921.8,47.77
ORD-003176,2024-04-07,2024,Q2,4,April,Latin America,Chile,Clothing,Pants,Home Office,12,358.0,4296.0,2224.08,2071.92,48.23
ORD-003177,2024-12-31,2024,Q4,12,December,Europe,France,Furniture,Tables,Consumer,4,1159.39,4637.56,2976.93,1660.63,35.81
ORD-003178,2022-11-12,2022,Q4,11,November,Europe,United Kingdom,Furniture,Chairs,Corporate,17,1355.55,23044.35,16065.27,6979.08,30.29
ORD-003179,2023-09-03,2023,Q3,9,September,Latin America,Colombia,Clothing,Shoes,Home Office,13,22.11,287.43,191.55,95.88,33.36
ORD-003180,2023-03-25,2023,Q1,3,March,Latin America,Chile,Office Supplies,Notebooks,Corporate,16,167.04,2672.64,1602.47,1070.17,40.04
ORD-003181,2022-06-12,2022,Q2,6,June,Europe,United Kingdom,Furniture,Chairs,Corporate,12,537.78,6453.36,3839.08,2614.28,40.51
ORD-003182,2023-11-07,2023,Q4,11,November,Europe,Spain,Clothing,Jackets,Home Office,9,287.79,2590.11,1874.99,715.12,27.61
ORD-003183,2022-05-12,2022,Q2,5,May,Asia Pacific,South Korea,Clothing,Pants,Corporate,4,185.85,743.4,370.43,372.97,50.17
ORD-003184,2022-08-30,2022,Q3,8,August,Latin America,Colombia,Office Supplies,Staplers,Consumer,14,57.3,802.2,475.96,326.24,40.67
ORD-003185,2023-10-14,2023,Q4,10,October,North America,Canada,Clothing,Jackets,Consumer,15,250.38,3755.7,2220.31,1535.39,40.88
ORD-003186,2024-05-24,2024,Q2,5,May,Europe,Germany,Electronics,Audio,Consumer,17,909.86,15467.62,10757.05,4710.57,30.45
ORD-003187,2022-05-05,2022,Q2,5,May,North America,Canada,Furniture,Chairs,Consumer,11,1157.21,12729.31,7985.32,4743.99,37.27
ORD-003188,2022-11-14,2022,Q4,11,November,Europe,United Kingdom,Furniture,Desks,Home Office,18,478.69,8616.42,4846.18,3770.24,43.76
ORD-003189,2023-03-17,2023,Q1,3,March,Asia Pacific,South Korea,Furniture,Sofas,Corporate,2,662.5,1325.0,834.33,490.67,37.03
ORD-003190,2024-11-30,2024,Q4,11,November,Asia Pacific,India,Electronics,Laptops,Home Office,2,2191.9,5041.37,3644.48,1396.89,27.71
ORD-003191,2023-02-22,2023,Q1,2,February,Europe,United Kingdom,Electronics,Laptops,Corporate,15,2182.64,32739.6,23345.37,9394.23,28.69
ORD-003192,2024-02-07,2024,Q1,2,February,Latin America,Colombia,Clothing,Shirts,Corporate,9,140.62,1265.58,790.93,474.65,37.5
ORD-003193,2022-02-02,2022,Q1,2,February,Asia Pacific,Japan,Furniture,Sofas,Consumer,14,953.38,13347.32,8737.6,4609.72,34.54
ORD-003194,2023-07-02,2023,Q3,7,July,Latin America,Argentina,Clothing,Pants,Consumer,7,257.21,1800.47,1136.95,663.52,36.85
ORD-003195,2023-09-05,2023,Q3,9,September,North America,United States,Furniture,Tables,Corporate,5,660.45,3302.25,1846.27,1455.98,44.09
ORD-003196,2024-01-17,2024,Q1,1,January,North America,United States,Electronics,Tablets,Corporate,7,1820.5,12743.5,9694.35,3049.15,23.93
ORD-003197,2022-02-10,2022,Q1,2,February,Latin America,Colombia,Office Supplies,Staplers,Home Office,6,32.06,192.36,112.36,80.0,41.59
ORD-003198,2024-05-03,2024,Q2,5,May,Asia Pacific,Japan,Office Supplies,Binders,Corporate,9,130.06,1170.54,718.04,452.5,38.66
ORD-003199,2024-03-20,2024,Q1,3,March,North America,Canada,Electronics,Cameras,Corporate,19,251.36,4775.84,3466.1,1309.74,27.42
ORD-003200,2022-07-24,2022,Q3,7,July,North America,Canada,Clothing,Jackets,Corporate,19,41.38,786.22,429.85,356.37,45.33
ORD-003201,2023-07-22,2023,Q3,7,July,Asia Pacific,China,Office Supplies,Notebooks,Consumer,4,71.12,284.48,162.49,121.99,42.88
ORD-003202,2023-07-19,2023,Q3,7,July,Europe,Spain,Furniture,Tables,Home Office,19,557.61,10594.59,6963.18,3631.41,34.28
ORD-003203,2024-06-20,2024,Q2,6,June,Latin America,Colombia,Office Supplies,Binders,Corporate,2,118.56,237.12,131.74,105.38,44.44
ORD-003204,2024-01-11,2024,Q1,1,January,Asia Pacific,Australia,Office Supplies,Pens,Home Office,8,167.89,1343.12,543.7,799.42,59.52
ORD-003205,2024-06-03,2024,Q2,6,June,Latin America,Colombia,Electronics,Tablets,Corporate,6,2011.72,12070.32,7994.33,4075.99,33.77
ORD-003206,2022-01-06,2022,Q1,1,January,Asia Pacific,South Korea,Electronics,Cameras,Corporate,8,2369.19,18953.52,15643.96,3309.56,17.46
ORD-003207,2022-08-19,2022,Q3,8,August,Asia Pacific,Japan,Office Supplies,Notebooks,Corporate,2,95.99,191.98,96.14,95.84,49.92
ORD-003208,2022-08-13,2022,Q3,8,August,North America,Canada,Office Supplies,Binders,Corporate,10,172.47,1724.7,889.31,835.39,48.44
ORD-003209,2023-06-23,2023,Q2,6,June,Europe,Germany,Office Supplies,Notebooks,Corporate,12,31.03,372.36,155.36,217.0,58.28
ORD-003210,2024-08-17,2024,Q3,8,August,Asia Pacific,India,Office Supplies,Paper,Consumer,16,71.81,1148.96,697.76,451.2,39.27
ORD-003211,2024-03-16,2024,Q1,3,March,Asia Pacific,Australia,Clothing,Pants,Home Office,5,271.1,1355.5,919.93,435.57,32.13
ORD-003212,2022-10-24,2022,Q4,10,October,Asia Pacific,Australia,Office Supplies,Notebooks,Consumer,19,167.63,3184.97,1478.7,1706.27,53.57
ORD-003213,2023-12-06,2023,Q4,12,December,Latin America,Chile,Clothing,Jackets,Home Office,14,52.62,736.68,463.57,273.11,37.07
ORD-003214,2022-11-15,2022,Q4,11,November,Asia Pacific,China,Furniture,Sofas,Consumer,10,418.44,4184.4,2790.11,1394.29,33.32
ORD-003215,2023-09-08,2023,Q3,9,September,North America,Canada,Electronics,Tablets,Corporate,15,2026.82,30402.3,22546.36,7855.94,25.84
ORD-003216,2022-07-16,2022,Q3,7,July,Asia Pacific,India,Clothing,Pants,Corporate,12,62.93,755.16,404.7,350.46,46.41
ORD-003217,2023-11-28,2023,Q4,11,November,North America,Mexico,Furniture,Sofas,Corporate,13,609.47,7923.11,6250.35,1672.76,21.11
ORD-003218,2024-08-03,2024,Q3,8,August,North America,United States,Clothing,Shirts,Consumer,12,44.97,539.64,305.04,234.6,43.47
ORD-003219,2022-03-05,2022,Q1,3,March,North America,United States,Clothing,Shirts,Corporate,9,192.1,1728.9,998.63,730.27,42.24
ORD-003220,2024-09-28,2024,Q3,9,September,Latin America,Argentina,Office Supplies,Staplers,Home Office,5,24.08,120.4,80.31,40.09,33.3
ORD-003221,2024-01-18,2024,Q1,1,January,Europe,Spain,Clothing,Shoes,Corporate,12,275.59,3307.08,1489.96,1817.12,54.95
ORD-003222,2024-05-27,2024,Q2,5,May,Latin America,Argentina,Office Supplies,Staplers,Home Office,14,107.8,1509.2,1035.85,473.35,31.36
ORD-003223,2022-04-29,2022,Q2,4,April,Latin America,Argentina,Furniture,Tables,Home Office,3,384.45,1153.35,588.08,565.27,49.01
ORD-003224,2023-04-18,2023,Q2,4,April,Asia Pacific,China,Furniture,Tables,Consumer,7,185.66,1299.62,1021.32,278.3,21.41
ORD-003225,2024-08-16,2024,Q3,8,August,Asia Pacific,Japan,Clothing,Jackets,Home Office,13,102.28,1329.64,657.75,671.89,50.53
ORD-003226,2023-04-06,2023,Q2,4,April,Asia Pacific,India,Clothing,Shoes,Consumer,9,381.02,3429.18,2036.77,1392.41,40.6
ORD-003227,2022-02-15,2022,Q1,2,February,Europe,Germany,Electronics,Cameras,Home Office,12,1816.25,21795.0,15397.19,6397.81,29.35
ORD-003228,2024-06-13,2024,Q2,6,June,Asia Pacific,South Korea,Furniture,Sofas,Consumer,11,809.41,8903.51,6638.08,2265.43,25.44
ORD-003229,2024-04-30,2024,Q2,4,April,Europe,Italy,Office Supplies,Paper,Consumer,17,177.84,3023.28,1762.26,1261.02,41.71
ORD-003230,2022-08-01,2022,Q3,8,August,North America,United States,Furniture,Desks,Consumer,6,187.29,1123.74,790.35,333.39,29.67
ORD-003231,2022-11-22,2022,Q4,11,November,Latin America,Brazil,Electronics,Audio,Corporate,18,1984.81,41085.57,27084.24,14001.33,34.08
ORD-003232,2022-10-28,2022,Q4,10,October,Asia Pacific,South Korea,Office Supplies,Binders,Corporate,9,93.04,837.36,428.1,409.26,48.88
ORD-003233,2023-07-13,2023,Q3,7,July,Latin America,Chile,Furniture,Desks,Corporate,11,1054.75,11602.25,8306.64,3295.61,28.4
ORD-003234,2022-06-06,2022,Q2,6,June,North America,Mexico,Electronics,Audio,Home Office,11,2132.5,23457.5,20611.35,2846.15,12.13
ORD-003235,2024-02-22,2024,Q1,2,February,Latin America,Argentina,Electronics,Tablets,Consumer,18,191.95,3455.1,2396.52,1058.58,30.64
ORD-003236,2022-07-25,2022,Q3,7,July,Europe,Italy,Clothing,Accessories,Corporate,18,315.42,5677.56,2932.02,2745.54,48.36
ORD-003237,2023-07-27,2023,Q3,7,July,Latin America,Brazil,Office Supplies,Binders,Home Office,1,31.24,31.24,13.0,18.24,58.39
ORD-003238,2023-06-19,2023,Q2,6,June,Europe,France,Furniture,Shelves,Corporate,4,1464.18,5856.72,4489.83,1366.89,23.34
ORD-003239,2024-06-26,2024,Q2,6,June,Europe,Spain,Furniture,Sofas,Consumer,17,357.75,6081.75,3986.56,2095.19,34.45
ORD-003240,2024-03-19,2024,Q1,3,March,Asia Pacific,India,Clothing,Shirts,Home Office,14,235.61,3298.54,1819.41,1479.13,44.84
ORD-003241,2024-09-16,2024,Q3,9,September,Latin America,Brazil,Furniture,Sofas,Corporate,20,285.02,5700.4,3922.14,1778.26,31.2
ORD-003242,2024-09-16,2024,Q3,9,September,Latin America,Colombia,Electronics,Cameras,Consumer,16,2398.23,38371.68,33121.65,5250.03,13.68
ORD-003243,2023-08-01,2023,Q3,8,August,Latin America,Brazil,Office Supplies,Paper,Home Office,19,81.04,1539.76,975.11,564.65,36.67
ORD-003244,2023-04-09,2023,Q2,4,April,Europe,Italy,Office Supplies,Staplers,Corporate,14,55.06,770.84,431.53,339.31,44.02
ORD-003245,2022-08-12,2022,Q3,8,August,North America,Canada,Electronics,Tablets,Home Office,8,2270.21,18161.68,13579.37,4582.31,25.23
ORD-003246,2022-02-11,2022,Q1,2,February,Latin America,Chile,Electronics,Audio,Home Office,16,1788.66,28618.56,21140.72,7477.84,26.13
ORD-003247,2023-04-15,2023,Q2,4,April,Asia Pacific,Japan,Office Supplies,Paper,Home Office,15,192.46,2886.9,1429.58,1457.32,50.48
ORD-003248,2022-09-10,2022,Q3,9,September,North America,Mexico,Office Supplies,Notebooks,Home Office,13,24.47,318.11,127.87,190.24,59.8
ORD-003249,2022-10-19,2022,Q4,10,October,Latin America,Colombia,Electronics,Cameras,Corporate,11,479.12,6060.87,3528.12,2532.75,41.79
ORD-003250,2022-05-18,2022,Q2,5,May,Europe,Italy,Furniture,Shelves,Consumer,1,650.17,650.17,492.71,157.46,24.22
ORD-003251,2022-08-20,2022,Q3,8,August,Latin America,Brazil,Clothing,Jackets,Corporate,5,213.04,1065.2,522.53,542.67,50.95
ORD-003252,2023-04-20,2023,Q2,4,April,Europe,United Kingdom,Furniture,Tables,Corporate,20,352.82,7056.4,4292.88,2763.52,39.16
ORD-003253,2022-01-09,2022,Q1,1,January,Latin America,Chile,Clothing,Pants,Corporate,16,342.74,5483.84,3600.42,1883.42,34.34
ORD-003254,2023-06-04,2023,Q2,6,June,Latin America,Argentina,Office Supplies,Paper,Consumer,3,175.84,527.52,321.11,206.41,39.13
ORD-003255,2022-07-01,2022,Q3,7,July,Europe,Spain,Furniture,Desks,Consumer,12,891.33,10695.96,6909.93,3786.03,35.4
ORD-003256,2024-09-14,2024,Q3,9,September,North America,United States,Office Supplies,Notebooks,Corporate,16,24.49,391.84,264.71,127.13,32.44
ORD-003257,2024-09-22,2024,Q3,9,September,North America,United States,Electronics,Tablets,Corporate,2,1275.78,2551.56,1726.61,824.95,32.33
ORD-003258,2023-09-14,2023,Q3,9,September,North America,United States,Office Supplies,Binders,Consumer,13,69.34,901.42,562.48,338.94,37.6
ORD-003259,2023-04-20,2023,Q2,4,April,Asia Pacific,Japan,Furniture,Sofas,Corporate,4,873.23,3492.92,2002.08,1490.84,42.68
ORD-003260,2024-07-17,2024,Q3,7,July,Latin America,Colombia,Clothing,Shoes,Consumer,9,18.62,167.58,114.4,53.18,31.73
